customer_id,total_revenue,total_orders,total_items,first_purchase,last_purchase,avg_order_value,recency_days,r_score,f_score,m_score,rfm_score,segment
13177,92.10000000000001,2,50,2010-08-19 11:04:00,2010-11-09 10:51:00,46.05,396,1,2,3,6,At Risk
13179,77.92999999999999,5,23,2010-06-07 11:11:00,2011-11-23 10:10:00,15.59,17,5,5,2,12,Loyal Customers
13180,401.37,5,106,2010-09-23 10:00:00,2011-11-23 10:00:00,80.27,17,5,5,5,15,Champions
13181,554.95,4,69,2009-12-31 10:22:00,2011-08-02 11:09:00,138.74,130,3,4,5,12,Loyal Customers
13182,123.27,4,57,2010-03-10 08:49:00,2010-11-03 16:04:00,30.82,402,1,4,3,8,Potential Loyalists
13183,69.59,4,27,2009-12-25 10:39:00,2011-07-27 10:24:00,17.4,136,3,4,2,9,Potential Loyalists
13184,92.37,2,32,2011-05-03 14:00:00,2011-11-08 14:07:00,46.18,32,5,2,3,10,Loyal Customers
13185,291.26,7,112,2009-12-07 13:21:00,2011-12-07 10:27:00,41.61,3,5,5,5,15,Champions
13186,39.0,3,18,2010-03-26 13:57:00,2010-11-25 14:21:00,13.0,380,1,3,2,6,At Risk
13187,101.28,5,40,2009-12-24 11:43:00,2011-10-28 11:39:00,20.26,43,4,5,3,12,Loyal Customers
13188,31.92,1,8,2011-11-14 11:36:00,2011-11-14 11:36:00,31.92,26,5,1,1,7,Potential Loyalists
13189,84.76,1,23,2010-09-01 08:43:00,2010-09-01 08:43:00,84.76,465,1,1,3,5,At Risk
13190,637.6999999999999,3,160,2010-04-30 09:00:00,2011-06-16 08:20:00,212.57,177,3,3,5,11,Loyal Customers
13191,520.29,7,178,2010-06-11 14:49:00,2011-08-23 12:37:00,74.33,109,3,5,5,13,Champions
13192,39.95,2,21,2011-09-16 14:27:00,2011-09-16 14:46:00,19.98,85,4,2,2,8,Potential Loyalists
13193,16.5,2,10,2010-07-08 10:10:00,2010-09-15 13:17:00,8.25,451,1,2,1,4,Lost
13194,158.33,5,56,2009-12-07 10:54:00,2011-07-25 13:31:00,31.67,138,3,5,4,12,Loyal Customers
13195,130.62,3,46,2010-02-17 11:30:00,2011-11-18 08:38:00,43.54,22,5,3,3,11,Loyal Customers
13196,31.3,2,18,2011-01-24 13:24:00,2011-03-09 17:19:00,15.65,275,2,2,1,5,At Risk
13197,329.46,6,83,2011-01-24 13:53:00,2011-11-15 08:27:00,54.91,25,5,5,5,15,Champions
13198,181.05,5,76,2010-08-26 14:58:00,2011-11-16 08:11:00,36.21,24,5,5,4,14,Champions
13199,55.25,4,16,2010-04-14 09:28:00,2011-03-17 12:00:00,13.81,268,2,4,2,8,Potential Loyalists
13200,150.3,3,47,2010-04-15 09:46:00,2011-01-24 07:54:00,50.1,320,2,3,4,9,Potential Loyalists
13201,471.59,2,69,2010-03-29 13:10:00,2010-04-21 12:06:00,235.8,598,1,2,5,8,Potential Loyalists
13202,18.42,2,5,2010-11-17 09:56:00,2010-12-20 11:16:00,9.21,355,2,2,1,5,At Risk
13203,180.74,8,58,2010-03-26 12:10:00,2011-11-28 15:08:00,22.59,12,5,5,4,14,Champions
13204,2.75,2,3,2010-02-17 14:29:00,2011-09-08 09:57:00,1.38,93,4,2,1,7,Potential Loyalists
13205,256.31,6,53,2010-02-18 14:36:00,2011-11-02 10:55:00,42.72,38,4,5,5,14,Champions
13206,135.48,4,64,2010-04-20 10:12:00,2011-06-15 11:28:00,33.87,178,3,4,3,10,Loyal Customers
13207,164.26999999999998,1,30,2011-03-23 12:54:00,2011-03-23 12:54:00,164.27,262,2,1,4,7,Potential Loyalists
13208,4.2,1,2,2010-11-15 11:53:00,2010-11-15 11:53:00,4.2,390,1,1,1,3,Lost
13209,122.75,5,63,2009-12-29 09:18:00,2010-12-03 11:20:00,24.55,372,1,5,3,9,Potential Loyalists
13210,21.0,1,4,2010-03-22 08:12:00,2010-03-22 08:12:00,21.0,628,1,1,1,3,Lost
13211,0.85,1,1,2010-09-24 14:54:00,2010-09-24 14:54:00,0.85,442,1,1,1,3,Lost
13212,195.62,3,70,2010-11-25 08:44:00,2011-05-20 08:59:00,65.21,204,3,3,4,10,Loyal Customers
13213,269.65,3,27,2010-04-02 22:21:00,2011-08-03 11:26:00,89.88,129,3,3,5,11,Loyal Customers
13214,1.95,1,1,2010-01-27 13:04:00,2010-01-27 13:04:00,1.95,682,1,1,1,3,Lost
13215,1.65,1,1,2011-04-15 15:16:00,2011-04-15 15:16:00,1.65,239,2,1,1,4,Lost
13216,250.10000000000002,4,51,2010-06-14 12:07:00,2011-12-07 14:59:00,62.53,3,5,4,5,14,Champions
13217,322.41,2,99,2011-04-06 14:01:00,2011-11-29 10:32:00,161.21,11,5,2,5,12,Loyal Customers
13218,743.45,7,173,2009-12-24 14:23:00,2011-04-01 13:50:00,106.21,253,2,5,5,12,Loyal Customers
13219,233.49,6,89,2009-12-18 09:39:00,2010-11-26 11:02:00,38.92,379,1,5,4,10,Loyal Customers
13221,373.02,6,124,2009-12-17 12:32:00,2011-05-09 15:56:00,62.17,215,2,5,5,12,Loyal Customers
13222,987.96,4,141,2010-06-28 09:54:00,2011-08-10 11:25:00,246.99,122,3,4,5,12,Loyal Customers
13223,14.09,3,11,2010-10-26 12:52:00,2011-10-26 16:10:00,4.7,45,4,3,1,8,Potential Loyalists
13224,39.0,1,19,2011-04-08 11:42:00,2011-04-08 11:42:00,39.0,246,2,1,2,5,At Risk
13225,174.76,5,75,2011-01-31 11:06:00,2011-07-29 07:24:00,34.95,134,3,5,4,12,Loyal Customers
13226,135.3,2,23,2010-11-01 09:27:00,2010-11-25 12:31:00,67.65,380,1,2,3,6,At Risk
13227,5.24,1,2,2010-04-30 06:04:00,2010-04-30 06:04:00,5.24,589,1,1,1,3,Lost
13228,62.949999999999996,2,31,2010-02-04 12:39:00,2010-07-20 08:12:00,31.48,508,1,2,2,5,At Risk
13229,53.32,2,22,2010-09-24 08:28:00,2011-05-05 09:01:00,26.66,219,2,2,2,6,At Risk
13230,430.33,3,81,2009-12-30 13:04:00,2011-07-26 12:03:00,143.44,137,3,3,5,11,Loyal Customers
13231,43.29,1,11,2010-10-01 12:43:00,2010-10-01 12:43:00,43.29,435,1,1,2,4,Lost
13232,32.45,2,25,2010-03-30 16:47:00,2011-09-21 14:21:00,16.23,80,4,2,1,7,Potential Loyalists
13233,67.63,2,25,2011-05-17 13:27:00,2011-11-23 09:34:00,33.82,17,5,2,2,9,Potential Loyalists
13234,48.35,3,24,2010-03-03 12:25:00,2011-08-03 14:39:00,16.12,129,3,3,2,8,Potential Loyalists
13235,241.45,3,83,2010-10-23 13:51:00,2011-04-12 12:38:00,80.48,242,2,3,4,9,Potential Loyalists
13236,37.95,1,23,2011-01-18 09:10:00,2011-01-18 09:10:00,37.95,326,2,1,2,5,At Risk
13238,42.75,1,19,2010-04-02 10:00:00,2010-04-02 10:00:00,42.75,617,1,1,2,4,Lost
13239,138.34,3,63,2010-11-09 08:12:00,2010-12-27 10:47:00,46.11,348,2,3,3,8,Potential Loyalists
13240,152.07,3,31,2010-06-14 10:11:00,2010-12-17 08:20:00,50.69,358,2,3,4,9,Potential Loyalists
13241,85.13,2,27,2009-12-01 18:56:00,2011-06-13 13:28:00,42.56,180,3,2,3,8,Potential Loyalists
13242,125.78,5,48,2010-04-20 17:00:00,2011-07-12 16:28:00,25.16,150,3,5,3,11,Loyal Customers
13244,146.73,3,62,2010-09-15 12:08:00,2011-05-03 11:18:00,48.91,221,2,3,4,9,Potential Loyalists
13245,232.95000000000002,3,34,2010-05-24 12:50:00,2011-06-21 17:08:00,77.65,171,3,3,4,10,Loyal Customers
13246,291.14,7,106,2010-06-02 13:13:00,2011-09-30 10:29:00,41.59,71,4,5,5,14,Champions
13247,13.950000000000001,3,9,2009-12-15 10:32:00,2011-09-12 16:52:00,4.65,88,4,3,1,8,Potential Loyalists
13248,37.160000000000004,2,12,2010-12-14 12:15:00,2010-12-21 18:32:00,18.58,353,2,2,2,6,At Risk
13249,182.98,4,31,2009-12-24 10:49:00,2011-12-08 05:51:00,45.74,2,5,4,4,13,Champions
13250,69.2,2,30,2010-12-16 10:25:00,2011-11-16 08:28:00,34.6,24,5,2,2,9,Potential Loyalists
13251,245.94,3,104,2009-12-23 13:05:00,2011-09-19 09:16:00,81.98,82,4,3,4,11,Loyal Customers
13252,30.88,6,30,2009-12-14 06:55:00,2011-11-25 09:31:00,5.15,15,5,5,1,11,Loyal Customers
13253,425.65999999999997,5,152,2010-01-06 15:37:00,2011-11-24 14:21:00,85.13,16,5,5,5,15,Champions
13254,32.55,1,7,2010-09-21 13:00:00,2010-09-21 13:00:00,32.55,445,1,1,1,3,Lost
13255,31.200000000000003,2,10,2011-04-25 17:52:00,2011-10-25 18:25:00,15.6,45,4,2,1,7,Potential Loyalists
13256,209.48,4,75,2010-04-12 07:31:00,2010-10-04 15:17:00,52.37,432,1,4,4,9,Potential Loyalists
13258,123.64,5,38,2010-07-27 10:03:00,2011-10-25 11:25:00,24.73,46,4,5,3,12,Loyal Customers
13259,332.28,7,150,2010-05-10 10:50:00,2011-11-09 08:00:00,47.47,31,5,5,5,15,Champions
13260,23.7,2,8,2010-03-31 08:44:00,2011-04-14 10:21:00,11.85,240,2,2,1,5,At Risk
13261,449.08,5,105,2010-05-17 11:58:00,2011-11-25 14:27:00,89.82,15,5,5,5,15,Champions
13262,77.85,4,25,2009-12-24 12:20:00,2011-06-15 11:45:00,19.46,178,3,4,2,9,Potential Loyalists
13263,97.31,4,39,2010-05-20 13:53:00,2011-11-25 09:39:00,24.33,15,5,4,3,12,Loyal Customers
13264,139.14,4,95,2009-12-04 14:21:00,2011-10-28 12:33:00,34.78,43,4,4,3,11,Loyal Customers
13265,214.86,2,86,2010-10-06 17:16:00,2011-01-13 13:40:00,107.43,331,2,2,4,8,Potential Loyalists
13266,128.98000000000002,2,54,2010-11-10 14:25:00,2011-06-23 12:02:00,64.49,170,3,2,3,8,Potential Loyalists
13267,20.75,1,11,2010-10-15 10:09:00,2010-10-15 10:09:00,20.75,421,1,1,1,3,Lost
13268,1.65,1,1,2011-07-27 16:31:00,2011-07-27 16:31:00,1.65,135,3,1,1,5,At Risk
13269,177.84,4,72,2010-11-25 09:44:00,2011-12-05 10:30:00,44.46,5,5,4,4,13,Champions
13270,313.69,3,107,2010-03-26 14:38:00,2010-09-10 12:34:00,104.56,456,1,3,5,9,Potential Loyalists
13271,145.35,5,66,2010-03-26 07:54:00,2011-07-29 09:33:00,29.07,134,3,5,4,12,Loyal Customers
13272,47.89,2,43,2011-01-21 10:06:00,2011-03-18 09:59:00,23.94,267,2,2,2,6,At Risk
13273,71.29,2,35,2009-12-04 10:15:00,2011-09-22 04:21:00,35.65,79,4,2,2,8,Potential Loyalists
13274,118.35000000000001,3,47,2011-01-05 10:47:00,2011-02-24 07:36:00,39.45,289,2,3,3,8,Potential Loyalists
13275,76.02000000000001,2,24,2010-06-25 09:26:00,2011-05-25 10:26:00,38.01,199,3,2,2,7,Potential Loyalists
13276,164.66,4,48,2009-12-16 08:47:00,2011-08-15 11:41:00,41.16,117,3,4,4,11,Loyal Customers
13277,13.95,1,3,2010-10-14 14:26:00,2010-10-14 14:26:00,13.95,422,1,1,1,3,Lost
13278,216.24,4,89,2010-04-26 07:12:00,2011-09-19 13:31:00,54.06,82,4,4,4,12,Loyal Customers
13279,243.65,5,61,2010-04-23 13:05:00,2011-09-12 09:31:00,48.73,89,4,5,4,13,Champions
13280,24.84,1,10,2010-11-19 14:32:00,2010-11-19 14:32:00,24.84,386,1,1,1,3,Lost
13282,96.75,3,40,2009-12-08 11:31:00,2011-12-02 08:39:00,32.25,8,5,3,3,11,Loyal Customers
13283,39.24,3,12,2009-12-11 10:04:00,2011-08-17 12:19:00,13.08,115,3,3,2,8,Potential Loyalists
13284,64.4,2,32,2010-10-01 12:30:00,2010-11-15 10:29:00,32.2,390,1,2,2,5,At Risk
13285,60.59,1,15,2010-06-28 09:26:00,2010-06-28 09:26:00,60.59,530,1,1,2,4,Lost
13286,2.75,1,1,2011-03-31 15:20:00,2011-03-31 15:20:00,2.75,254,2,1,1,4,Lost
13287,103.14,3,37,2010-07-15 11:06:00,2011-03-15 13:09:00,34.38,270,2,3,3,8,Potential Loyalists
13288,163.41,3,45,2010-05-31 08:07:00,2011-03-09 10:33:00,54.47,276,2,3,4,9,Potential Loyalists
13289,119.27000000000001,3,55,2010-11-12 08:11:00,2011-08-01 12:39:00,39.76,131,3,3,3,9,Potential Loyalists
13290,17.740000000000002,3,12,2010-02-26 10:39:00,2010-11-17 16:48:00,5.91,387,1,3,1,5,At Risk
13291,109.86,5,46,2010-10-31 14:27:00,2011-08-26 11:17:00,21.97,106,3,5,3,11,Loyal Customers
13292,87.44,4,47,2010-07-05 15:42:00,2011-06-23 17:29:00,21.86,169,3,4,3,10,Loyal Customers
13293,60.65,2,23,2010-03-05 12:51:00,2010-08-04 10:54:00,30.32,493,1,2,2,5,At Risk
13294,10.17,1,3,2010-10-13 14:09:00,2010-10-13 14:09:00,10.17,423,1,1,1,3,Lost
13295,289.54,5,65,2009-12-22 04:28:00,2011-12-05 12:31:00,57.91,5,5,5,5,15,Champions
13296,247.47,4,89,2010-10-04 16:47:00,2011-07-19 17:14:00,61.87,143,3,4,4,11,Loyal Customers
13297,130.10999999999999,3,44,2010-04-13 07:06:00,2011-11-08 08:46:00,43.37,32,5,3,3,11,Loyal Customers
13298,39.18,2,14,2010-04-07 17:30:00,2010-12-08 10:20:00,19.59,367,2,2,2,6,At Risk
13299,52.95,1,21,2011-05-23 06:17:00,2011-05-23 06:17:00,52.95,201,3,1,2,6,At Risk
13300,18.8,2,10,2010-07-12 14:48:00,2010-10-25 11:11:00,9.4,411,1,2,1,4,Lost
13301,3.85,1,7,2010-11-22 11:32:00,2010-11-22 11:32:00,3.85,383,1,1,1,3,Lost
13302,51.5,2,23,2010-05-11 11:39:00,2010-05-13 09:26:00,25.75,576,1,2,2,5,At Risk
13303,329.35,5,74,2009-12-18 11:23:00,2011-07-01 08:33:00,65.87,162,3,5,5,13,Champions
13304,189.27,5,85,2010-01-07 10:27:00,2011-05-13 11:58:00,37.85,211,2,5,4,11,Loyal Customers
13305,21.38,2,10,2011-02-03 16:55:00,2011-07-05 14:14:00,10.69,158,3,2,1,6,At Risk
13306,100.92,2,29,2010-05-27 09:40:00,2010-07-01 09:48:00,50.46,527,1,2,3,6,At Risk
13307,257.03,6,90,2010-07-05 05:01:00,2011-12-08 11:44:00,42.84,2,5,5,5,15,Champions
13308,80.04,3,34,2010-02-18 12:54:00,2011-12-07 16:55:00,26.68,2,5,3,3,11,Loyal Customers
13309,130.36,5,53,2010-01-21 12:36:00,2011-10-26 13:48:00,26.07,45,4,5,3,12,Loyal Customers
13310,10.17,1,3,2011-10-13 10:28:00,2011-10-13 10:28:00,10.17,58,4,1,1,6,At Risk
13311,124.31,4,45,2010-06-04 12:27:00,2010-11-03 18:08:00,31.08,401,1,4,3,8,Potential Loyalists
13312,317.46,5,98,2009-12-07 03:44:00,2011-12-05 12:58:00,63.49,5,5,5,5,15,Champions
13313,121.53,4,45,2010-03-16 15:49:00,2010-12-27 17:18:00,30.38,347,2,4,3,9,Potential Loyalists
13314,171.75,4,71,2010-04-27 14:25:00,2011-07-19 09:23:00,42.94,144,3,4,4,11,Loyal Customers
13315,42.95,2,11,2010-09-20 11:18:00,2011-05-16 06:22:00,21.48,208,2,2,2,6,At Risk
13316,351.64,3,100,2010-12-16 10:30:00,2011-12-09 07:51:00,117.21,1,5,3,5,13,Champions
13317,112.28999999999999,4,15,2010-07-08 12:41:00,2011-10-18 13:21:00,28.07,53,4,4,3,11,Loyal Customers
13318,152.53,1,46,2010-03-11 12:55:00,2010-03-11 12:55:00,152.53,639,1,1,4,6,At Risk
13319,20.2,2,3,2010-09-27 11:16:00,2011-09-20 17:23:00,10.1,80,4,2,1,7,Potential Loyalists
13321,176.37,4,78,2009-12-21 11:52:00,2011-09-20 09:38:00,44.09,81,4,4,4,12,Loyal Customers
13322,100.11,4,49,2010-08-17 12:55:00,2011-09-28 13:42:00,25.03,73,4,4,3,11,Loyal Customers
13323,125.45,6,54,2010-06-14 17:13:00,2011-11-30 09:18:00,20.91,10,5,5,3,13,Champions
13324,70.36,3,14,2010-07-06 08:18:00,2010-12-07 12:26:00,23.45,368,2,3,2,7,Potential Loyalists
13325,57.63,1,17,2010-07-01 11:34:00,2010-07-01 11:34:00,57.63,527,1,1,2,4,Lost
13326,94.61,6,49,2009-12-23 09:29:00,2011-09-22 07:25:00,15.77,79,4,5,3,12,Loyal Customers
13327,368.69,3,73,2011-05-18 11:55:00,2011-11-10 13:16:00,122.9,30,5,3,5,13,Champions
13328,154.97,3,46,2010-11-23 17:26:00,2010-12-03 09:09:00,51.66,372,1,3,4,8,Potential Loyalists
13329,207.6,3,104,2009-12-03 13:31:00,2011-02-11 13:15:00,69.2,302,2,3,4,9,Potential Loyalists
13330,93.09,3,35,2010-05-11 11:55:00,2010-11-24 09:39:00,31.03,381,1,3,3,7,Potential Loyalists
13331,551.16,3,148,2010-02-24 13:13:00,2011-05-23 15:30:00,183.72,201,3,3,5,11,Loyal Customers
13332,99.1,3,38,2010-11-08 10:42:00,2011-12-09 09:40:00,33.03,1,5,3,3,11,Loyal Customers
13333,215.66,4,78,2010-03-22 17:17:00,2011-11-17 09:21:00,53.92,23,5,4,4,13,Champions
13334,274.12,4,67,2010-03-08 12:57:00,2011-10-03 12:20:00,68.53,68,4,4,5,13,Champions
13335,270.84,5,84,2010-07-09 12:49:00,2011-04-29 09:29:00,54.17,225,2,5,5,12,Loyal Customers
13336,35.45,5,13,2010-03-18 09:43:00,2011-11-02 21:35:00,7.09,37,5,5,2,12,Loyal Customers
13337,86.14,2,26,2011-08-09 12:15:00,2011-08-11 09:06:00,43.07,121,3,2,3,8,Potential Loyalists
13338,88.95,2,9,2010-07-13 10:56:00,2010-08-25 12:09:00,44.48,472,1,2,3,6,At Risk
13339,145.41,4,71,2010-01-14 10:24:00,2011-09-21 11:46:00,36.35,80,4,4,4,12,Loyal Customers
13340,209.3,2,44,2010-06-16 12:23:00,2011-09-19 08:01:00,104.65,82,4,2,4,10,Loyal Customers
13341,30.8,1,16,2010-12-20 13:39:00,2010-12-20 13:39:00,30.8,355,2,1,1,4,Lost
13342,124.24,2,27,2010-11-15 10:43:00,2011-07-26 18:56:00,62.12,136,3,2,3,8,Potential Loyalists
13343,86.5,3,36,2010-10-15 14:11:00,2011-11-11 11:21:00,28.83,29,5,3,3,11,Loyal Customers
13344,326.14,3,127,2009-12-22 11:09:00,2011-07-04 10:40:00,108.71,159,3,3,5,11,Loyal Customers
13345,387.29,4,87,2010-04-13 08:57:00,2011-11-01 10:03:00,96.82,39,4,4,5,13,Champions
13346,181.78,3,64,2010-03-09 13:50:00,2010-05-19 07:22:00,60.59,570,1,3,4,8,Potential Loyalists
13347,99.99,2,34,2010-03-17 09:07:00,2011-08-09 09:25:00,50.0,123,3,2,3,8,Potential Loyalists
13348,65.32,4,32,2010-03-30 08:56:00,2011-07-15 11:53:00,16.33,148,3,4,2,9,Potential Loyalists
13350,54.3,3,34,2010-04-16 11:54:00,2011-07-18 14:14:00,18.1,145,3,3,2,8,Potential Loyalists
13351,30.1,3,16,2009-12-24 09:43:00,2010-11-03 15:34:00,10.03,402,1,3,1,5,At Risk
13352,115.87,5,41,2010-11-18 13:50:00,2011-11-15 16:11:00,23.17,25,5,5,3,13,Champions
13353,6.6,1,4,2010-03-15 09:57:00,2010-03-15 09:57:00,6.6,635,1,1,1,3,Lost
13354,138.84,2,55,2009-12-17 17:52:00,2010-11-25 06:40:00,69.42,380,1,2,3,6,At Risk
13356,5.85,1,3,2010-12-03 10:50:00,2010-12-03 10:50:00,5.85,372,1,1,1,3,Lost
13357,104.5,4,39,2010-05-10 10:14:00,2011-11-17 11:42:00,26.12,23,5,4,3,12,Loyal Customers
13358,345.03000000000003,4,67,2010-11-01 13:28:00,2011-11-15 11:54:00,86.26,25,5,4,5,14,Champions
13359,254.36,2,85,2010-02-08 15:28:00,2011-01-31 13:12:00,127.18,313,2,2,5,9,Potential Loyalists
13361,245.51999999999998,4,78,2010-04-28 12:54:00,2011-12-02 09:33:00,61.38,8,5,4,4,13,Champions
13362,275.56,4,109,2011-04-29 22:55:00,2011-08-26 11:11:00,68.89,106,3,4,5,12,Loyal Customers
13363,16.95,1,5,2011-11-14 08:52:00,2011-11-14 08:52:00,16.95,26,5,1,1,7,Potential Loyalists
13364,114.65,2,37,2010-11-09 10:16:00,2011-11-28 15:25:00,57.32,12,5,2,3,10,Loyal Customers
13365,415.71,4,102,2009-12-09 14:02:00,2011-09-22 16:59:00,103.93,78,4,4,5,13,Champions
13366,54.0,1,3,2010-11-03 12:38:00,2010-11-03 12:38:00,54.0,402,1,1,2,4,Lost
13367,256.89,5,98,2010-09-23 22:01:00,2011-07-25 12:13:00,51.38,138,3,5,5,13,Champions
13368,45.65,3,19,2010-02-17 11:06:00,2011-10-26 10:31:00,15.22,45,4,3,2,9,Potential Loyalists
13369,552.35,5,140,2009-12-23 09:00:00,2011-09-13 12:52:00,110.47,88,4,5,5,14,Champions
13370,68.24,3,32,2011-04-25 13:41:00,2011-11-25 09:33:00,22.75,15,5,3,2,10,Loyal Customers
13371,4.25,1,1,2010-09-24 14:19:00,2010-09-24 14:19:00,4.25,442,1,1,1,3,Lost
13372,61.94,3,34,2009-12-08 10:44:00,2010-12-21 09:09:00,20.65,354,2,3,2,7,Potential Loyalists
13373,169.75,2,60,2011-03-24 11:00:00,2011-09-12 12:17:00,84.88,89,4,2,4,10,Loyal Customers
13374,48.8,2,32,2011-01-11 11:46:00,2011-11-08 10:19:00,24.4,32,5,2,2,9,Potential Loyalists
13375,40.67,3,19,2010-09-10 08:27:00,2011-10-14 13:53:00,13.56,57,4,3,2,9,Potential Loyalists
13376,1.65,1,1,2011-02-11 08:49:00,2011-02-11 08:49:00,1.65,302,2,1,1,4,Lost
13377,778.0600000000001,5,201,2010-07-28 15:14:00,2011-09-02 13:22:00,155.61,99,4,5,5,14,Champions
13378,110.31,6,55,2009-12-23 11:08:00,2011-11-07 12:47:00,18.39,33,5,5,3,13,Champions
13379,78.59,1,43,2010-07-29 16:35:00,2010-07-29 16:35:00,78.59,498,1,1,2,4,Lost
13380,1.95,1,1,2009-12-22 10:26:00,2009-12-22 10:26:00,1.95,718,1,1,1,3,Lost
13381,28.330000000000002,2,9,2010-09-27 11:59:00,2011-07-13 09:40:00,14.16,150,3,2,1,6,At Risk
13382,24.18,1,11,2011-09-13 11:45:00,2011-09-13 11:45:00,24.18,88,4,1,1,6,At Risk
13383,35.95,1,19,2011-10-18 11:40:00,2011-10-18 11:40:00,35.95,53,4,1,2,7,Potential Loyalists
13384,30.54,2,14,2010-04-01 10:42:00,2010-08-16 14:37:00,15.27,481,1,2,1,4,Lost
13385,195.63,7,81,2010-10-04 12:36:00,2011-10-24 08:21:00,27.95,47,4,5,4,13,Champions
13386,46.8,1,18,2011-06-15 09:09:00,2011-06-15 09:09:00,46.8,178,3,1,2,6,At Risk
13387,11.94,1,6,2010-12-02 11:53:00,2010-12-02 11:53:00,11.94,373,1,1,1,3,Lost
13388,17.2,2,14,2010-09-07 16:58:00,2010-09-22 12:16:00,8.6,444,1,2,1,4,Lost
13389,357.25,3,93,2010-04-21 12:04:00,2011-02-01 10:00:00,119.08,312,2,3,5,10,Loyal Customers
13390,200.42000000000002,4,39,2010-09-07 11:06:00,2011-06-24 12:21:00,50.1,169,3,4,4,11,Loyal Customers
13391,163.42,8,38,2010-01-01 17:31:00,2011-08-11 10:02:00,20.43,121,3,5,4,12,Loyal Customers
13392,36.91,3,16,2010-11-08 12:14:00,2011-07-29 09:55:00,12.3,134,3,3,2,8,Potential Loyalists
13393,150.75,3,59,2011-04-19 13:30:00,2011-08-29 11:18:00,50.25,103,3,3,4,10,Loyal Customers
13394,99.31,3,50,2010-11-18 09:06:00,2011-09-28 13:21:00,33.1,73,4,3,3,10,Loyal Customers
13395,180.35000000000002,2,41,2010-09-13 13:56:00,2011-09-20 12:29:00,90.18,81,4,2,4,10,Loyal Customers
13396,96.17,3,25,2010-01-18 10:51:00,2011-11-09 10:32:00,32.06,31,5,3,3,11,Loyal Customers
13397,3.1,2,2,2010-12-06 10:59:00,2011-12-05 14:11:00,1.55,5,5,2,1,8,Potential Loyalists
13398,347.94,5,117,2009-12-07 10:26:00,2011-04-07 11:36:00,69.59,247,2,5,5,12,Loyal Customers
13399,46.15,2,15,2010-03-15 08:23:00,2011-04-19 08:03:00,23.08,235,2,2,2,6,At Risk
13400,74.59,3,41,2010-04-23 15:46:00,2011-12-05 09:10:00,24.86,5,5,3,2,10,Loyal Customers
13401,20.75,1,2,2011-05-09 14:47:00,2011-05-09 14:47:00,20.75,215,2,1,1,4,Lost
13402,69.41,2,35,2010-04-13 17:09:00,2011-09-07 09:55:00,34.7,94,4,2,2,8,Potential Loyalists
13403,53.55,1,21,2010-07-09 10:58:00,2010-07-09 10:58:00,53.55,519,1,1,2,4,Lost
13404,88.44,1,22,2011-04-05 11:50:00,2011-04-05 11:50:00,88.44,249,2,1,3,6,At Risk
13405,77.89,3,33,2010-11-18 12:16:00,2011-10-17 11:20:00,25.96,54,4,3,2,9,Potential Loyalists
13406,1.65,1,1,2010-06-29 09:05:00,2010-06-29 09:05:00,1.65,529,1,1,1,3,Lost
13407,252.86,4,130,2010-09-13 04:55:00,2011-07-22 14:48:00,63.22,141,3,4,5,12,Loyal Customers
13408,27.9,3,14,2011-02-09 17:29:00,2011-08-31 08:40:00,9.3,101,3,3,1,7,Potential Loyalists
13409,3.39,1,1,2011-03-28 15:25:00,2011-03-28 15:25:00,3.39,257,2,1,1,4,Lost
13410,147.67,2,63,2010-05-11 10:11:00,2011-02-28 11:19:00,73.83,285,2,2,4,8,Potential Loyalists
13412,25.2,2,10,2010-02-02 12:59:00,2010-12-24 09:20:00,12.6,351,2,2,1,5,At Risk
13413,126.53999999999999,3,46,2010-12-22 09:42:00,2011-12-05 14:21:00,42.18,5,5,3,3,11,Loyal Customers
13414,192.12,2,38,2010-03-15 11:53:00,2010-08-25 12:22:00,96.06,472,1,2,4,7,Potential Loyalists
13415,222.9,3,79,2010-03-17 09:52:00,2010-10-22 15:49:00,74.3,414,1,3,4,8,Potential Loyalists
13416,64.41,3,19,2010-05-20 13:16:00,2011-11-02 14:25:00,21.47,38,4,3,2,9,Potential Loyalists
13417,270.68,5,92,2010-05-24 03:00:00,2011-06-14 14:03:00,54.14,179,3,5,5,13,Champions
13418,150.95,1,18,2011-04-07 07:58:00,2011-04-07 07:58:00,150.95,247,2,1,4,7,Potential Loyalists
13419,463.67,3,211,2010-01-12 12:43:00,2011-05-20 14:21:00,154.56,204,3,3,5,11,Loyal Customers
13420,119.63,4,37,2010-11-11 08:25:00,2011-12-06 10:34:00,29.91,4,5,4,3,12,Loyal Customers
13421,206.78,3,49,2011-03-17 08:35:00,2011-09-30 09:37:00,68.93,71,4,3,4,11,Loyal Customers
13422,65.55,4,42,2010-02-24 16:02:00,2011-11-15 10:04:00,16.39,25,5,4,2,11,Loyal Customers
13423,39.43,4,19,2010-06-29 12:02:00,2011-07-26 09:01:00,9.86,137,3,4,2,9,Potential Loyalists
13424,324.69,5,78,2010-04-09 12:15:00,2011-07-06 08:09:00,64.94,157,3,5,5,13,Champions
13425,55.47,2,25,2010-04-12 16:35:00,2011-09-06 12:52:00,27.74,95,4,2,2,8,Potential Loyalists
13426,113.14,3,37,2009-12-25 09:38:00,2011-03-14 07:49:00,37.71,271,2,3,3,8,Potential Loyalists
